name,deleted,hidden_profile,artist_id,country,location,info_line,member_since,upload_count,vote_count,oneliner_count,last_login,ultimate_song_id,avatar_path
BitArts,0,0,121,de,,,2008-10-08,8,527,16025,2018-04-20,,/static/media/avatars/norenoise_small.png
bitblit,0,0,,nectaflag,,,2010-04-01,1,0,0,2017-07-13,,
bitflippr,0,0,,se,,,2014-12-22,0,45,2,2016-01-27,,
bitl,0,0,3921,ru,Labinsk/Krasnodar,,2009-12-03,34,1329,0,2013-02-09,,/static/media/avatars/ponypony.gif
Bitpool,0,0,,dk,,,2009-08-14,0,1,0,2009-10-13,,
BitSavage,0,0,,us,,,2012-12-10,0,6,0,2016-03-17,,
bitsocker,0,0,4425,se,,,2010-09-10,0,80,0,2013-08-20,18796,/static/media/avatars/7371.jpg
bittin,0,0,,se,,,2008-09-17,0,34,1,2015-11-02,,
bizun,0,0,,pl,,,2009-03-29,0,10,7,2017-07-06,,
bjt,0,0,,gb,,,2008-09-23,0,0,0,2016-01-04,,
bk237,0,0,,gb,Scotland,,2009-10-30,10,320,0,2012-11-26,,/static/media/avatars/disc2.png
blablubb1111,0,0,,de,,,2013-10-28,0,0,0,2013-10-28,,
Black,0,0,,ph,,,2010-04-05,0,1,0,2014-12-22,,
BlackDot,0,0,2308,pl,,,2008-09-18,0,177,697,2018-03-31,,
blackice,0,0,,cz,,,2009-10-12,0,35,0,2012-09-03,,/static/media/avatars/boost_extrapairofeyes_75x75_01.gif
BlackR0s3,0,0,,hh,,,2011-01-16,0,4,0,2011-01-16,,
Blackspawn,0,0,,de,,,2008-10-31,0,1,0,2013-04-07,,
blacktaxi,0,0,,ua,,,2010-09-06,0,2,0,2010-09-24,,
Blakbanshee,0,0,,us,,Listener,2013-12-16,0,7,0,2015-03-26,,/static/media/avatars/small.jpg
Blaspheme,0,0,,cn,Shanghai,,2014-01-24,0,37,0,2014-03-02,,
Blaster,0,0,,nl,,,2010-09-06,0,2,0,2015-05-05,,
Blaster100,0,0,,fi,,,2017-01-17,0,0,0,2018-01-16,,
blb,0,0,2314,pl,kolobrzeg,,2013-03-30,6,139,0,2016-06-05,,
bleakgadfly,0,0,,no,,,2011-09-15,0,0,0,2011-09-15,,
bledking,0,0,,ca,,,2008-10-14,0,94,2,2016-03-04,,
BLGM,0,0,,fr,,,2009-04-04,0,63,0,2016-10-22,,
blind_io,0,0,,se,,YM 2149 all the way,2010-01-05,0,15,0,2017-04-04,,
blindpilot,0,0,3720,de,Bottrop,,2010-11-30,0,130,1,2017-03-19,,
blippyJon,0,0,,se,,,2015-01-27,0,536,3296,2017-09-18,,
blobbbb,0,0,,be,,,2009-09-24,2,5,0,2015-05-18,,
Bloccy,0,0,,de,,,2014-03-18,0,0,0,2014-03-18,,
Blubber,0,0,,de,de,,2015-11-03,0,56,666,2016-12-08,,
blubberdiblub,0,0,,de,Berlin,,2015-02-07,0,135,10,2018-02-17,,/static/media/avatars/baby_tux_alpha_100x100.png
blue1977,0,0,,at,,,2012-04-27,0,0,0,2012-04-27,,
blue_green,0,0,,us,,,2012-01-10,0,0,0,2012-01-10,,
bluekhezu,0,0,,gb,,,2012-11-09,0,0,0,2012-11-09,,
BluePopolopoi,0,0,,fr,,,2015-05-07,0,3,0,2015-05-07,,/static/media/avatars/r2-world1.gif
Bluerain33,0,0,,tr,,,2010-10-10,0,56,0,2014-05-25,,/static/media/avatars/100x100mehatalpha2blackhat.bmp
BlueSkies,0,0,,ru,,,2013-04-10,0,1,0,2017-09-06,,
blurry,0,0,1880,us,,,2009-07-16,5,62,0,2011-07-30,,/static/media/avatars/ringo_really_small.gif
bmn,0,0,,vn,,shared account,2014-09-10,46,374,33,2018-04-10,,
bmo,0,0,,nectaflag,,,2015-11-25,0,1,0,2017-03-03,,/static/media/avatars/impulse_project4.jpg
Bobfahrer,0,0,,de,,,2013-10-31,0,1,0,2013-10-31,,
Bobik,0,0,,pl,,,2015-07-15,40,103,52,2016-11-25,43260,/static/media/avatars/Historyczna_Flaga_%C5%9Al%C4%85ska_z_herbem.png
bobobo,0,0,,de,,,2011-07-08,0,0,0,2011-07-08,,
boboman,0,0,,de,,,2011-08-09,0,0,0,2011-08-09,,
boluo,0,0,,cn,,,2008-10-19,0,20,0,2013-11-20,,
BombmanDK,0,0,,sc,,Hans-Henrik Stærfeldt,2008-09-18,3,7721,1351,2018-04-12,7733,/static/media/avatars/Mega_Man_Bomb_Man_Art2.png
BonnieBraindead,0,0,,fi,,,2012-03-04,0,0,0,2012-03-04,,
Bonstra,0,0,,fr,,,2009-05-28,42,789,0,2018-04-02,,
boob,0,0,,sk,Bratislava,,2009-10-11,0,15,0,2012-08-09,,
Boogeyman,0,0,,se,,,2017-10-25,0,1,0,2017-10-27,,
boombasstic,0,0,,fr,,,2009-12-04,0,9,0,2010-10-03,10753,
boomdry,0,0,,gb,,,2014-12-21,0,0,0,2014-12-21,,
boomer,0,0,,de,,,2009-02-11,0,288,0,2018-01-30,21750,
Boost,0,0,,se,,Amiga fan since '87,2015-08-29,3,0,191,2016-10-06,,/static/media/avatars/Avatar_-_Happy_-_100px.jpg
bootlegger,0,0,,gb,,,2009-10-12,0,0,0,2014-03-11,,
Bophie,1,,,,,,,0,4,,2009-08-31,,
bord3n,0,0,,pl,,,2012-03-31,0,1,0,2017-12-26,,
boriskender,0,0,,rs,,,2015-07-14,0,2,0,2015-12-16,,
Bornheim,0,0,,de,Hamburg,๏̯͡๏﴿ huh?,2009-09-06,6,56,0,2012-06-27,28452,/static/media/avatars/avatar.gif
Borszczuk,0,0,,pl,,,2011-11-12,0,20,0,2015-01-09,,
Botrax,0,0,,ca,,Y2K Compliant,2010-03-08,0,1,0,2010-04-11,,/static/media/avatars/botrax100x100.jpg
bowie,0,0,,by,,,2011-02-21,0,0,0,2011-02-21,,
br4inlock,0,0,,pirate,Bonn,,2010-04-22,1,1409,129,2016-03-23,,/static/media/avatars/lain10_avatar.gif
bracket,0,0,,fi,Espoo,,2009-10-14,0,12,0,2010-06-04,,
brad209,0,0,,gb,,,2012-07-24,0,0,0,2012-07-24,,
Brainbug,0,0,,no,,This sentence will repeat itself.,2014-03-01,6,5,0,2018-02-08,,/static/media/avatars/rainer-nilsen.jpg
Branch,0,0,,fi,,,2011-12-03,0,0,0,2011-12-03,,
BrandonWalsh,0,0,4905,se,,,2011-06-17,4,37,0,2013-06-13,,
Brane,0,0,5161,de,,,2011-04-24,15,13,0,2016-10-10,,
Breakthru,0,0,,ch,,,2012-12-18,0,0,0,2015-03-30,,
BrenMcGuire,0,0,,de,,,2013-01-10,0,1,0,2013-01-10,,
Brennus,0,0,,ar,,,2011-05-24,0,4,0,2013-06-14,,
Brenry,0,0,,us,,,2011-07-23,0,1,0,2011-07-23,,
brettsuo,0,0,,us,,,2012-07-06,0,0,0,2012-07-06,,
bridge,0,0,,ru,,,2011-06-04,0,2,0,2015-02-06,,
brightentayle,0,0,5416,ua,,,2013-08-26,4,16,0,2013-08-27,,
britelite,0,0,,eu,,,2008-10-22,0,1,0,2017-03-16,,
BrittletheFly,0,0,,fi,"Glowshroom Garden, Minutia",Nervous nelly.,2014-05-02,334,2786,43,2018-04-07,2309,/static/media/avatars/image.jpg
Brm,0,0,,fi,Pori,,2009-11-30,4,118,1038,2018-04-19,2328,
brm_,0,0,2344,fi,,,2011-02-28,0,144,90,2018-04-19,,
BrokenAngel,0,0,,ru,,,2012-04-24,0,0,0,2012-04-24,,
brom,0,0,,au,,,2011-10-19,0,0,0,2011-10-19,,
brotdeluxe,0,0,,de,,,2016-06-15,0,0,0,2016-06-20,,
browny,0,0,,fr,,,2008-11-02,0,3,1,2017-07-17,,
brunn,0,0,,ee,,,2011-05-22,0,0,0,2011-05-22,,
bryc,0,0,,ca,,,2012-08-23,0,2,6,2016-04-10,,
bryface,,,,,,,,,,,,,
BrysBorg,0,0,,,,,2010-12-05,0,0,0,2010-12-14,,
bs1818,0,0,,,,,2014-02-02,0,1,0,2014-02-02,,
BSC,0,0,1862,de,cologne,Amstraaaaaaad!,2009-10-10,26,193,28,2018-04-15,863,
bse,0,0,,de,,,2011-05-09,0,0,0,2011-05-09,,
bsivko,0,0,,,,,2010-08-12,0,2,0,2010-08-12,,
btn_,0,0,,se,,,2011-05-25,0,17,0,2011-05-25,,
bucky,0,0,,de,,,2015-09-05,0,261,80,2017-02-21,,
budperson,0,0,,pirate,,,2012-09-06,0,5,0,2012-10-08,,
buggerall,1,,,,,,,0,2,,2010-07-23,,
Bulmer,0,0,,gb,,,2008-10-08,0,12,330,2018-04-14,,
bumbidebambi,0,0,,+49,Deutschland Sachsen,,2010-01-07,0,2,0,2011-12-26,,
bundeswehr,0,0,,de,,,2014-11-14,0,0,0,2014-11-14,,
bungee,0,0,,gb,,,2014-11-22,0,6,0,2014-12-28,,
burg,0,0,,by,,,2017-01-28,0,0,0,2017-01-28,,
burito,0,0,,,,,2009-09-25,0,1,0,2009-09-25,,
Buzzer,0,0,1327,fi,,Buzzer/Brainstorm,2009-05-06,63,23331,36785,2018-04-19,7348,/static/media/avatars/brain-buddha-ava_1.jpg
buzzster,0,0,,se,,,2012-07-20,0,0,0,2012-07-20,,
bxSLP,0,0,,gb,,,2016-11-07,4,0,2,2016-11-07,,
Bydo,0,0,,de,,,2011-10-08,0,17,0,2015-09-08,,
bytesarg,0,0,,eu,,,2013-03-12,0,34,1,2015-11-16,,
c10,0,0,,ca,,,2014-06-26,0,0,0,2014-12-07,,
c2c2a,0,0,,,,,2013-04-29,0,1,0,2015-03-30,,
c45713,0,0,,no,,,2010-02-21,0,1,0,2016-12-20,,
C64,0,0,,de,,,2012-11-06,0,27,0,2013-01-15,,
caballarius,0,0,,se,,,2011-10-12,0,0,0,2017-10-10,,
caepncrunch,0,0,,de,,,2012-08-29,0,0,0,2013-01-01,,
Caesius,0,0,,us,,,2010-12-02,0,1,0,2010-12-03,,
caiwan,0,0,,hu,,"coder, graphician",2011-11-14,3,677,0,2014-07-15,,
Calastigro,0,0,,,,,2010-11-28,0,1,0,2010-11-28,,
Caldorian,0,0,,fr,,,2014-10-22,0,0,0,2014-10-22,,
Cales,0,0,,de,,,2011-08-25,0,75,0,2016-02-04,,
caminante,0,0,,es,,,2011-06-18,4,574,0,2013-09-29,,
campitellian,0,0,,,,,2009-10-10,0,2,0,2009-10-12,,
CanisCanine,0,0,,gb,,,2014-07-15,3,1021,202,2017-03-30,,/static/media/avatars/jd-pixels_1.gif
cannonfodder,0,0,,pl,Zielona Góra,82 generation,2009-01-31,0,1821,14,2018-04-15,8488,/static/media/avatars/sf.gif
CaptainAntonius,0,0,,us,,,2013-08-02,0,16,0,2016-03-17,,
CaptainHug,0,0,,gb,,,2012-08-09,0,3,0,2013-07-02,,
CaptCookie,0,1,,de,,,,0,60,,2013-01-01,,
CarelessOne,0,0,,eu,,,2017-06-16,0,2,0,2017-07-09,,
carmshlong,0,0,,us,,,2012-05-31,0,2,13,2018-01-09,,
cashmoney,0,0,,,,,2008-12-08,0,1,0,2008-12-08,,
castanhojfc,0,0,,pt,,,2012-08-21,0,0,0,2012-12-25,,
Castor,0,0,,gb,,,2010-05-13,0,22,0,2010-07-21,,
casty,0,0,,,,,2008-09-24,0,2,0,2009-07-01,,
cavell,0,0,4170,pl,Dąbrowa Górnicza,,2010-05-04,14,37,0,2017-12-07,,/static/media/avatars/cavell_09.jpg
cccddd,0,0,,cz,,,2013-05-26,0,0,0,2013-05-26,,
cce,0,0,,358,Espoo,,2010-02-07,0,7,0,2011-10-05,,/static/media/avatars/a.png
ccelizic,0,0,,us,,,2016-03-15,4,192,2,2018-04-16,,
cdgpetto,0,0,,,,,2010-02-19,0,1,0,2010-02-19,,
CecilKnight,0,0,,us,,,2008-11-07,0,6,0,2015-06-05,,
cederom,0,0,4821,pl,Chiba City,- CeDeROM - THE FIRST CYBORG EVER -,2008-09-18,22,180,0,2013-08-09,6713,/static/media/avatars/cdr-terminator-60x60.jpg
Ceekur,0,0,,nectaflag,,,2012-10-01,0,13,0,2015-05-26,,
Celebrandil,0,0,,se,Stockholm,Phenomena,2010-07-14,0,0,0,2011-09-05,,
centrivical,0,0,,nectaflag,,,2017-10-03,0,0,0,2017-10-03,,
cer,0,0,,de,,,2010-03-10,1,1,0,2010-03-13,,
cerca11,0,0,,us,,,2012-01-01,0,16,0,2016-03-22,,
cerror,0,0,1332,nl,Groningen,cheesy chiptunemaker,2009-04-14,24,143,202,2017-10-10,4230,/static/media/avatars/parkiet2.gif
cesar,0,0,,,,,2009-06-06,0,9,0,2012-04-08,,
cesiumsoundsystem,0,0,,fr,,,2010-10-05,0,2,0,2014-02-14,,
chabee,0,0,,hu,,,2010-11-15,0,14,0,2016-12-29,,
Chainsaw,0,0,,ch,,,2008-09-16,1,37,0,2016-12-10,,
Chakotay,0,0,,pl,Opole,,2011-05-10,0,9659,0,2012-09-01,35130,
chaozer,0,0,,se,,,2009-12-06,0,3,10,2017-06-13,,
Chapelier,0,0,,fi,Espoo,Code games code,2009-04-13,29,773,0,2014-08-10,,/static/media/avatars/cropped_quartersize.png
chavpl,0,0,,pl,,,2015-08-12,0,0,0,2016-05-25,,
Chaykin,0,0,,pl,Bydgoszcz,,2009-07-05,0,6,1,2017-09-15,,
chazu,0,0,,us,,,2009-08-07,0,127,0,2011-05-18,,
ChEbdO,0,0,,pl,,,2010-02-14,0,1,0,2010-02-15,,
CHECK,0,0,,ru,spb,уот такта уот,2011-06-27,0,0,0,2011-10-11,,/static/media/avatars/x_8f165632b7.jpg
chellomere,0,0,4973,se,Lund,,2009-08-17,14,1274,21,2017-04-13,,
Chewrafa,0,0,,es,Valencia,Chewrafa,2011-07-20,1,170,0,2012-05-05,,
CheZDa,0,0,,fi,,,2011-10-03,0,0,0,2014-04-06,,
chicabou,0,0,,fr,,,2009-04-22,0,2,0,2010-05-23,,
chiefsucker,0,1,,jm,,,,0,96,,2015-11-12,,
chill,0,0,,ee,Tallinn,Booyakasha!,2010-05-18,0,5,0,2017-12-19,10426,/static/media/avatars/chill-04-96x96.png
chilm,0,0,,nl,,,2011-09-13,38,0,0,2013-04-11,,
ChipmunkUK1,0,0,,gb,,,2009-04-07,0,3,0,2017-08-15,,
ChipOManiac,0,0,,lk,Wadduwa,Hast Du Gelernt Diese Scheisse?,2013-11-24,0,126,97,2017-11-27,5674,/static/media/avatars/Kermit_1.gif
chips,0,0,,hh,,,2009-03-31,0,306,0,2010-12-04,,
chkdsk,0,0,,se,,,2009-05-25,11,91,15,2018-04-06,,
chlu,0,0,,se,,,2016-11-13,0,0,0,2017-08-26,,
Chocobobafett,0,0,,nectaflag,,,2015-03-03,0,2,0,2015-03-03,,
Chocoholic,0,0,,de,,Random CS guy,2009-04-12,11,1477,141,2018-04-06,,/static/media/avatars/avatar_100x80_alpha-only_32bit.png
chorizotime,0,0,,au,,,2014-08-03,0,0,0,2014-08-03,,
chotaire,0,1,,.de,,,,0,2,,2013-01-01,,
chrescht,0,0,,lu,,,2016-01-24,0,0,1,2016-02-08,,
Christofori,0,0,2406,,,,2010-06-01,1,0,0,2011-02-08,,
christophe,0,0,,fr,,,2014-07-11,0,0,0,2016-05-15,,
chrono,0,0,,sk,,,2008-09-17,15,236,0,2018-03-22,,/static/media/avatars/jn.gif
Chrono256,0,0,,it,,,2011-11-30,0,1,0,2011-11-30,,
chuckdun,0,0,,eu,,,2013-02-25,0,1,0,2013-02-25,,
chudik,0,0,,ru,,,2011-08-04,0,3,0,2011-08-04,,
Cicciuzzone,0,0,,it,,,2014-08-26,0,0,0,2017-09-28,,
Cie,0,0,2413,de,,,2010-10-21,1,0,0,2010-10-21,,
cimmerson,0,0,,fi,,Castor,2010-10-29,0,0,0,2012-03-05,,
Citadel,0,,,us,,,,0,0,,2018-03-16,,
civasix,0,0,,,,,2009-08-09,0,1,0,2009-08-09,,
ck2nb,0,0,,pl,,,2016-06-04,0,110,3,2017-04-07,,
Clanfear,0,0,,ru,,\m/ >_<,2010-11-23,0,99,0,2015-08-07,,/static/media/avatars/tomarayaelvis100.jpg
claustro,0,0,,fi,,,2013-12-27,0,51,2,2018-03-12,,/static/media/avatars/IMG_8764_pixelsmall.jpg
clayer,0,0,,ee,,,2015-02-24,0,1,0,2015-02-24,,
Clemaul,0,0,,fr,,,2011-08-27,0,0,0,2011-08-27,,
clevergirl,0,0,,de,,,2012-10-28,0,0,0,2012-10-28,,
clevermind,0,0,,,,,2009-09-07,0,1,0,2009-09-07,,
Climbatiz,0,0,,is,,,2011-04-17,5,0,0,2011-12-10,,
clippy,0,0,,fam,,it looks like you are writing a letter,2011-01-29,0,0,2,2017-04-24,18671,/static/media/avatars/clippy.jpg
Cll33arSky,0,0,,ro,,\o,2017-01-25,0,32,53,2018-01-15,,
ClockworkBastard,0,0,,ru,Russia,,2010-08-15,0,4,0,2013-10-04,,
Cloonix,0,0,,de,,,2009-08-31,0,27,0,2010-06-26,,
Clop,,,,,,,,,,,,,
clumdon,0,0,,mh,behind the seven hills...,! Chopsticks of Death !,2010-11-26,0,260,42,2018-03-31,9933,/static/media/avatars/avatar230_1.gif_1.jpg
cLx,0,0,,fr,,Meeeeooow!,2013-01-02,0,8,0,2018-03-22,,/static/media/avatars/cLxbyEmiya_100x100.jpg
ClySuva,0,0,5110,ee,,,2012-09-19,2,1,0,2014-12-31,,
cmdrfan,0,0,,ve,,,2011-05-09,0,0,0,2011-05-09,,
CME,0,0,,de,,,2008-09-17,4,4,0,2011-05-10,,
cMEk,0,0,,de,Berlin,ASCii REQUEStS GO hERE,2009-01-29,0,44,2,2018-01-04,,
cnelsonsic,0,0,,us,,,2012-05-04,0,14,0,2014-06-16,,
cnr,0,0,,de,,,2012-02-07,0,0,0,2012-02-07,,
Coco,0,0,,de,,,2008-12-02,0,243,0,2017-02-07,,
Coconut,0,0,,de,,,2009-03-23,0,5,0,2014-11-19,,
coda,0,0,1974,us,,,2010-04-22,1,0,0,2012-11-11,,
Codarki,0,0,,fi,,,2014-07-11,0,0,0,2014-07-11,,
CodeBuster,0,0,,de,,,2011-05-14,0,1,0,2011-05-14,,
codec,0,0,226,se,,,2009-01-12,2,2,0,2017-03-17,,
codefx,0,0,,br,Rio de Janeiro,,2010-03-21,0,1,0,2010-05-11,,
codehead,0,0,4988,fi,,,2008-12-12,26,1199,5184,2018-04-20,,
Codetapper,0,0,,nz,,,2014-07-02,0,1,0,2014-07-02,,
codewiz,0,0,,us,NULL,"I hack, therefore I am.",2008-09-26,0,54,0,2018-03-05,,/static/media/avatars/BernieMangaAlpha64x64__.png
coencoppens,0,0,,,,,2013-12-06,0,0,0,2013-12-06,,
coincoin,0,0,,us,,,2012-07-01,0,0,0,2012-07-01,,
Col,0,0,,,,,2008-11-03,0,1,0,2010-10-11,,
ColdFever,0,0,,fr,,,2009-12-17,0,2,0,2015-03-11,,
Colella,0,0,,br,,,2014-04-13,0,0,0,2014-04-13,,
Colidace,0,0,4993,pl,Gdańsk,Pazur Colidace,2008-11-16,67,1569,22,2018-04-14,9256,/static/media/avatars/PazuR_ts.jpg
colon_three,0,0,,scotland,,,2012-08-18,5,20,0,2014-02-27,,
colonel_mustard,0,0,,se,,Colonel Mustard in the Lounge with a spoon,2011-08-02,0,168,0,2011-12-12,,
comajim,0,0,,no,,,2011-06-16,1,9,0,2016-08-13,,
Commodore,0,0,,se,Nyköping,"yep, totally came up with this nick by me self ",2009-11-27,0,25,368,2018-04-18,2328,/static/media/avatars/IMG_6388.jpg
commodork,0,0,,us,Philadelphia,,2014-01-05,0,0,0,2016-02-11,,
communicator,0,0,,pt,,,2008-11-12,0,524,270,2018-04-19,,/static/media/avatars/code.png
Conan_FR,0,0,,fr,Nantes,,2011-06-14,0,1,0,2012-12-26,24447,
constant_ural,0,0,,ru,,,2013-07-02,0,0,0,2013-07-02,,
Continuum,0,0,,de,,Back to the roots,2015-03-24,0,57,7,2018-04-09,,/static/media/avatars/images_1.jpg
Cook,0,0,,necta,, ,2008-09-17,10,23960,4308,2016-04-25,,
coolsaucex,0,0,,,,,2009-03-12,0,9,0,2009-11-10,,
CopperCAT,0,0,,be,,,2008-10-19,0,14,0,2017-09-18,,
Corak,0,0,,ua,,,2012-02-14,0,0,0,2016-03-08,,
Coran,0,0,,fi,Joensuu,,2011-05-25,0,0,0,2011-05-25,,
Cordwainer,0,0,,us,Philadelphia,,2016-05-01,0,58,13,2018-02-06,,
corewhore,0,0,,us,,,2012-07-26,0,329,0,2014-10-09,,
Corp,0,0,,nl,,Mycologists rule :D <3,2010-10-05,0,2,0,2012-07-22,,/static/media/avatars/chaetomium_copy.JPG
corwin,0,0,,rs,,,2017-01-09,0,2,0,2017-01-09,,
cosmo,0,0,,de,,,2013-02-18,0,7,0,2013-02-18,,
Cosmogenesis,0,0,,fr,,,2014-01-07,0,10,0,2018-03-09,,/static/media/avatars/cosmogenesis100x100.gif
Counterpoint,0,0,,ca,,,2013-02-06,0,0,0,2013-02-06,,
covux,0,0,2447,de,,,2010-02-27,1,0,1,2017-01-16,,
cow,0,0,,,,,2009-05-27,0,1,0,2010-02-12,,
cp,0,0,,jp,Kyoto,,2009-11-21,0,14,27,2017-12-25,,
crack,0,0,,no,,,2016-05-26,0,0,1040,2017-03-13,,
crankben,0,0,,au,,,2011-04-17,0,3,0,2011-04-17,,
crash,0,0,,ru,,,2011-04-27,0,6,0,2011-04-27,,
crc32,0,0,,ru,,,2011-12-12,0,8,0,2013-10-22,,
creaothceann,0,0,,de,,,2014-07-20,0,0,0,2015-06-08,,
CreatureXL,0,0,,de,Hanover,,2010-05-01,0,30,0,2010-05-01,,/static/media/avatars/yourock_100.png
Creonix,0,0,5658,de,Synth land,Not making+no risk =No fun,2016-02-17,12,2228,17219,2016-06-04,18202,/static/media/avatars/342186241qd9.gif
cresun7,0,0,,no,,,2015-02-15,5,8,0,2015-02-15,,
criminalfx,0,0,,,,,2011-01-06,0,1,0,2011-01-06,,
crni_gmc,0,0,,nectaflag,,,2014-04-17,0,0,0,2014-04-17,,
crocky,0,0,,it,,,2014-11-20,0,0,0,2014-11-20,,
cromain,0,0,,fr,Wittes,,2011-12-26,0,46,0,2017-12-20,,
crome,0,0,,hu,Budapest,,2010-12-15,0,278,5,2017-04-10,27569,/static/media/avatars/raziel.png
cromoz,0,0,,pl,,,2013-04-28,0,7,0,2013-04-30,,
crosbow,0,0,,pl,,,2008-09-16,0,5,0,2014-06-02,,
crrr,0,1,,,,,,0,4442,,2013-01-01,,
crt,0,0,,tt,,Blowin' tubes since '89,2012-05-03,28,260,0,2013-10-02,36964,/static/media/avatars/46.png
crudeo,0,0,,fr,,,2016-06-29,0,0,0,2016-07-02,,
cryke,0,0,,ru,Murmansk,,2010-06-14,2,25,0,2018-03-12,,
Cryo,0,0,,nl,,Mornin'.,2010-10-13,0,14,5,2016-08-01,6104,
Crystallas,0,0,,us,Chicago,Tracking Love,2010-12-05,1,8,0,2011-08-30,,
csm4ever,0,0,2469,br,,CSM,2011-09-24,80,1,0,2012-06-09,,
Cstain,0,0,,fi,,,2009-11-01,0,64,0,2010-05-29,,
CTLance,0,0,,de,,,2009-05-13,0,7,0,2018-03-12,,
cts,0,0,,pl,,,2010-01-15,1,2,0,2010-05-23,,
ctsnlc,0,0,,fr,,,2009-02-23,0,3,0,2016-02-01,,
cube,0,0,254,fi,Vantaa,!Cube,2009-11-11,7,143,1789,2018-01-23,,/static/media/avatars/toni_bw_small.jpg
cubehacker,0,0,,us,,,2009-12-25,0,2,0,2014-01-14,,
cubix150x,0,0,,pl,,,2009-07-27,0,3,0,2011-05-17,5140,
Cueball,0,0,,de,,,2010-05-01,0,0,0,2017-02-14,,
CuteEwok,0,0,,us,,,2014-07-16,0,3,42,2015-08-08,,
cvdm,0,0,,us,,,2012-02-22,0,0,0,2012-02-22,,
CvX,0,0,,pl,,,2009-10-13,0,37,0,2012-04-25,,
cxw,0,0,4741,us,,"Greetings, program!",2010-10-20,5,842,1,2018-04-06,10096,/static/media/avatars/favicon.ico.gif
Cyan,0,0,,ca,"Vancouver, BC",,2009-11-23,0,337,929,2018-02-06,5861,
cyanotic,0,0,,,,,2011-12-13,0,5,0,2013-11-18,,
Cyb,0,0,,,Bordeaux,,2010-10-28,0,1,0,2010-10-28,,
cyb5,0,0,,ru,,,2016-11-18,0,0,0,2016-11-21,,
cyberant,0,0,,il,,,2010-08-11,0,192,0,2017-08-04,,
Cyberian,0,0,,cz,,,2009-10-13,0,2,0,2009-10-13,,
Cyberload,0,0,,gb,,,2014-09-11,0,0,0,2015-08-26,,
cybermind,0,0,,ru,,,2014-11-11,0,2,0,2015-04-04,,
cybernoid,0,0,,gr,,,2010-08-09,0,0,0,2017-09-15,,
cyberreality,,,,,,,,,,,,,
Cybervince,0,0,,fr,,,2010-12-11,0,77,0,2018-01-05,,
Cyborg,0,0,,de,,Get AmigaOS4 NOW!,2008-12-11,30,167,3,2017-12-08,,/static/media/avatars/buddyicon.jpg
cyborgjeff,0,0,260,be,Seraing,,2008-11-20,14,144,54,2018-01-08,,
Cyciron,0,0,,ru,Asia\Yekaterinburg,,2009-11-11,1,33,0,2017-03-08,,/static/media/avatars/avatar22927_3.jpeg
cycletronic,0,0,,us,,,2013-04-02,0,21,0,2016-05-12,,
Cyclone,0,0,,de,,Cyclone/Haujobb^Crest,2015-07-15,0,1,10,2016-01-14,,
Cyg,0,0,,fr,,,2012-09-29,0,0,0,2012-10-01,,
Cygnus,0,0,,se,,,2014-01-21,0,0,0,2014-02-19,,
Cyker,0,0,,gb,,What's an info line for? :O,2009-04-03,4,94,0,2015-11-21,,
cykocator,0,0,,fr,,,2010-12-06,0,3,0,2016-08-01,,
cykor79,0,0,,pl,,,2011-05-15,0,127,0,2016-08-19,,
cyraxx,0,0,,de,,,2015-11-01,0,2,0,2015-11-01,,
Cyrgaan,0,0,,hu,,,2013-12-28,0,0,0,2013-12-28,,
Czar,0,0,,us,,,2012-02-03,0,0,0,2015-03-06,,
d00p,0,0,,fi,,,2015-12-09,0,0,14,2015-12-10,,
D2nny,0,0,,nl,,,2013-02-05,0,0,0,2013-02-05,,
d64,0,0,,fi,,,2011-01-30,1,3,0,2017-07-07,,
d_vibe,0,0,5114,se,,member of nature,2012-02-23,15,498,132,2018-04-17,3230,/static/media/avatars/feet_100x100_4col.gif
dachtunner,0,0,,fr,,,2009-08-18,0,59,0,2009-08-18,,
DactylonDigital,0,0,,ca,,,2010-12-20,0,58,5,2016-10-21,,
Dadu207,0,0,,fr,bordeaux,,2011-05-06,0,158,0,2014-08-09,,
Daealis,0,0,,fi,,,2012-11-17,0,2,0,2013-06-09,,
Daedalus,0,0,,de,,,2009-02-21,38,243,0,2010-03-13,,
daeghnao,0,0,,england,,,2010-10-31,0,6,0,2012-12-01,7978,
daeken,0,0,,us,,,2010-02-23,0,15,0,2015-08-27,,
DaemonAeon,0,0,,hn,,"Horatio, I am dead; Thou livest",2014-02-10,0,0,0,2014-02-10,,
DaFederal,0,0,1346,nectaflag,,,2010-04-25,0,1,2,2017-12-11,,
daftpunx234,0,0,,,,,2014-01-03,0,0,0,2014-01-03,,
Dagobah,0,0,,de,,,2009-02-25,0,2,0,2017-12-23,,
daison,0,0,,nl,,,2015-05-27,0,0,0,2015-05-28,,
Dakkus,0,0,,fam,,,2009-01-17,0,62,0,2012-08-25,,
Dakota,0,0,4532,pl,Wroclaw,,2011-12-29,22,112,0,2016-08-09,,/static/media/avatars/dakota2.JPG
DAL,0,0,,dk,,,2014-07-05,0,0,0,2014-07-05,,
Dalichisan,0,0,,fr,Reims,,2013-11-25,0,0,5,2018-02-07,,
dalton,0,0,,se,,tulou,2010-10-15,0,1,0,2015-02-13,3404,/static/media/avatars/meow_100_100.jpg
damaa,0,0,,ch,,,2009-08-11,0,92,0,2017-05-08,,
